,City,Population,Population Change,Poverty Rate,Median Age,Median Household Income,Median Household Income Change,Number Employees,Number Employees Change,Median Property Value,Median Property Value Change,Average Male Salary,Average Female Salary,Gender Salary Ratio M2F,Gini 2018,Gini Change,Patient to Clinician Ratio,Foreign Born Population Ratio,Citizens Percentage,Total Degrees,Degrees Ratio M2F,Degrees per Capita,Households,People Per House,Homeownership,Commute Time
1040,"Scottsburg, IN",6687.0,0.24,15.4,37.2,46090.0,5.06,2746.0,-6.69,97200.0,-1.72,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2374.0,0.26899999999999996,99.7,0.0,1.0,,2560.0,2.612109375,59.9,24.8
1041,"Seymour, IN",19225.0,1.21,19.7,36.8,43664.0,-1.09,8750.0,-1.95,108400.0,0.0,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2003.0,8.8,93.0,0.0,1.0,,7600.0,2.5296052631578947,62.8,17.6
1042,"Shelbyville, IN",19034.0,-0.257,16.2,36.7,48071.0,13.7,9145.0,4.75,96300.0,-0.619,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,5560.0,4.68,95.9,0.0,1.0,,7730.0,2.46235446313066,59.3,19.7
1043,"South Bend, IN",101928.0,0.882,25.4,33.4,37441.0,4.71,45211.0,3.22,81100.0,0.745,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1045.0,8.53,94.2,1095.0,0.5271966527196653,0.01074287732517071,39000.0,2.6135384615384614,57.2,19.3
1044,"Spencer, IN",2260.0,-0.9209999999999999,21.2,42.0,35208.0,1.15,979.0,-6.41,88800.0,0.68,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,20872.0,2.83,98.5,0.0,1.0,,1050.0,2.1523809523809523,57.3,18.5
1045,"Spurgeon, IN",138.0,1.47,7.25,55.3,42679.0,5.75,68.0,7.94,63800.0,-7.27,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,12594.0,1.45,100.0,0.0,1.0,,75.0,1.84,84.0,27.8
1046,"Syracuse, IN",2873.0,0.209,15.6,36.8,43636.0,-0.156,1317.0,-3.66,120600.0,5.24,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2312.0,2.23,99.4,0.0,1.0,,1220.0,2.3549180327868853,56.2,18.5
1047,"Tipton, IN",5151.0,-1.27,13.3,38.8,46310.0,7.76,2430.0,6.35,86600.0,3.71,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,3817.0,2.35,98.4,0.0,1.0,,2150.0,2.395813953488372,65.9,20.6
1048,"Valparaiso, IN",32501.0,0.713,13.6,34.2,52507.0,6.23,15119.0,1.67,175000.0,2.64,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1677.0,5.18,97.2,1634.0,1.019777503090235,0.05027537614227255,12600.0,2.5794444444444444,56.1,20.9
1049,"Vevay, IN",1633.0,10.9,18.1,42.0,35707.0,3.41,706.0,8.45,92600.0,2.09,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,0.0,1.9,100.0,0.0,1.0,,771.0,2.118028534370947,55.4,23.5
1050,"Vincennes, IN",17944.0,-0.851,22.9,34.0,36724.0,-0.396,8425.0,-1.6,73700.0,-1.07,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1116.0,1.64,99.0,3332.0,1.1304347826086956,0.18568880962995987,7270.0,2.4682255845942227,49.8,14.4
1051,"Wabash, IN",10272.0,-1.36,17.4,41.1,44094.0,5.9,5190.0,5.23,77300.0,1.31,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2472.0,0.983,99.3,0.0,1.0,,4540.0,2.2625550660792952,66.2,16.3
1052,"Wanatah, IN",1234.0,0.244,9.24,39.9,61250.0,-4.55,622.0,0.647,135700.0,3.04,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2520.0,0.486,99.7,0.0,1.0,,505.0,2.4435643564356435,86.5,23.5
1053,"Warsaw, IN",14797.0,1.07,13.2,31.8,50046.0,5.51,6943.0,2.46,124300.0,4.89,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2312.0,7.49,94.1,0.0,1.0,,5780.0,2.5600346020761244,56.2,13.1
1054,"West Lafayette, IN",45110.0,1.27,41.1,21.7,31230.0,8.46,19284.0,5.14,192600.0,0.26,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1408.0,24.5,79.4,11170.0,1.3145462080397845,0.2476169363777433,13300.0,3.3917293233082706,34.4,14.9
1055,"Wheatfield, IN",921.0,-2.13,8.3,32.6,44667.0,-3.05,372.0,-6.77,113800.0,-2.98,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2575.0,2.71,98.3,0.0,1.0,,324.0,2.842592592592593,66.0,35.4
1056,"Whiteland, IN",4570.0,-7.66,3.09,34.6,70455.0,6.35,2779.0,-0.215,121000.0,-0.165,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1178.0,1.31,99.4,0.0,1.0,,1580.0,2.8924050632911382,84.9,23.8
1057,"Whitestown, IN",6487.0,28.5,10.0,29.8,74876.0,-0.408,3339.0,32.4,211000.0,18.9,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,499.0,6.83,97.1,0.0,1.0,,2310.0,2.8082251082251077,75.8,21.8
1058,"Winamac, IN",2709.0,0.0739,17.9,38.9,38696.0,-2.78,1110.0,-5.45,82100.0,2.24,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,2148.0,2.33,99.1,0.0,1.0,,1110.0,2.4405405405405407,62.2,16.5
1059,"Winchester, IN",5061.0,2.08,19.9,38.1,42415.0,13.3,2295.0,17.6,72400.0,4.17,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,5034.0,1.48,98.7,0.0,1.0,,2100.0,2.41,64.4,15.7
1060,"Woodburn, IN",1651.0,11.5,3.98,38.4,60625.0,10.0,889.0,19.0,85100.0,0.0,59508.0,42677.0,1.394381048339855,0.456,-0.2188183807439827,1516.0,0.6659999999999999,99.3,0.0,1.0,,629.0,2.6248012718600955,87.8,20.5
1061,"Albia, IA",3766.0,-0.764,14.0,40.2,43877.0,7.71,1761.0,4.7,82400.0,1.98,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1993.0,1.91,98.1,0.0,1.0,,1600.0,2.35375,61.7,18.5
1062,"Algona, IA",5488.0,-0.146,5.67,46.3,53891.0,0.9420000000000001,2736.0,3.09,130800.0,13.3,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2166.0,0.273,99.7,0.0,1.0,,2570.0,2.135408560311284,72.5,9.16
1063,"Allerton, IA",537.0,-2.19,26.1,34.0,37813.0,1.4,207.0,1.47,42100.0,-0.473,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1277.0,0.37200000000000005,100.0,0.0,1.0,,215.0,2.497674418604652,80.9,26.3
1064,"Allison, IA",1224.0,0.16399999999999998,7.05,34.4,53350.0,3.01,602.0,-4.14,86600.0,1.88,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,4972.0,4.0,96.0,0.0,1.0,,485.0,2.523711340206185,74.8,21.1
1065,"Anamosa, IA",5420.0,-0.7140000000000001,17.4,42.3,41484.0,8.81,1956.0,4.1,93900.0,-2.8,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2274.0,2.97,98.2,0.0,1.0,,2000.0,2.71,63.8,23.9
1066,"Ankeny, IA",56237.0,5.29,6.27,32.0,79536.0,3.62,32406.0,7.48,197500.0,6.07,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1037.0,4.29,98.2,4458.0,0.9391039582427142,0.07927165389334424,20700.0,2.7167632850241548,73.7,20.4
1067,"Atlantic, IA",6787.0,-0.44,18.4,44.5,39702.0,-1.46,3361.0,-2.13,95200.0,3.48,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1678.0,1.52,99.2,0.0,1.0,,3280.0,2.069207317073171,62.5,13.8
1068,"Audubon, IA",2005.0,-1.86,15.3,48.6,39205.0,11.3,959.0,0.841,60600.0,15.6,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2886.0,0.998,99.8,0.0,1.0,,999.0,2.0070070070070067,78.2,18.5
1069,"Bedford, IA",1492.0,3.18,14.2,42.2,41500.0,5.88,674.0,3.53,54900.0,4.77,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,6205.0,0.335,100.0,0.0,1.0,,640.0,2.33125,76.3,19.0
1070,"Belle Plaine, IA",2546.0,-0.625,16.0,40.6,40208.0,0.883,1151.0,-2.29,81100.0,1.25,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,6414.0,0.43200000000000005,99.8,0.0,1.0,,1090.0,2.335779816513761,72.3,21.5
1071,"Bellevue, IA",2315.0,5.56,10.0,42.2,50121.0,12.9,1083.0,8.08,112200.0,0.0,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2160.0,0.907,99.1,0.0,1.0,,1030.0,2.2475728155339807,71.7,19.5
1072,"Bloomfield, IA",2626.0,0.153,13.0,39.5,42411.0,0.322,1306.0,5.92,84900.0,2.54,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2192.0,0.685,99.8,0.0,1.0,,1100.0,2.387272727272727,65.6,16.2
1073,"Boone, IA",12538.0,-0.563,11.8,38.7,50323.0,4.55,6877.0,1.46,109100.0,4.5,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2220.0,1.89,98.8,0.0,1.0,,5410.0,2.3175600739371536,69.3,18.1
1074,"Britt, IA",1987.0,3.54,7.71,46.0,44583.0,-4.43,852.0,-0.815,75900.0,-0.524,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2744.0,1.31,99.3,0.0,1.0,,919.0,2.162132752992383,80.1,17.2
1075,"Camanche, IA",4350.0,-0.41200000000000003,11.6,43.8,48567.0,-9.12,2289.0,1.64,114400.0,-0.9520000000000001,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1837.0,1.54,98.8,0.0,1.0,,2010.0,2.1641791044776117,84.4,22.6
1076,"Carroll, IA",20428.0,-0.618,10.3,41.7,54563.0,1.45,10592.0,-0.292,127400.0,4.6,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1363.0,1.17,99.5,0.0,1.0,,8680.0,2.3534562211981567,75.1,13.1
1077,"Cascade, IA",2023.0,2.28,16.2,45.3,48750.0,-0.848,933.0,-2.3,150800.0,11.0,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1278.0,5.93,94.5,0.0,1.0,,869.0,2.3279631760644417,68.0,18.5
1078,"Centerville, IA",5503.0,1.83,21.2,43.5,30993.0,1.81,2381.0,-1.57,68800.0,4.24,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1566.0,1.78,98.7,0.0,1.0,,2500.0,2.2012,66.5,16.7
1079,"Chariton, IA",4162.0,-1.35,13.4,47.3,42738.0,1.75,2023.0,1.61,67700.0,1.96,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2170.0,2.33,98.4,0.0,1.0,,2030.0,2.05024630541872,65.1,15.1
1080,"Charles City, IA",7427.0,-0.92,25.0,44.7,40610.0,-0.731,3824.0,5.05,89000.0,-3.37,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,3192.0,5.45,97.5,0.0,1.0,,3410.0,2.1780058651026395,57.8,15.9
1081,"Cherokee, IA",5018.0,-1.86,18.2,41.1,45103.0,5.49,2377.0,-1.98,83500.0,6.23,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1653.0,2.61,98.8,0.0,1.0,,2170.0,2.312442396313364,65.5,12.7
1082,"Clarinda, IA",5377.0,-0.9940000000000001,13.3,41.7,41566.0,-5.13,2339.0,3.22,80700.0,4.4,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1294.0,2.53,99.5,0.0,1.0,,2100.0,2.5604761904761904,68.3,13.1
1083,"Clarion, IA",2791.0,0.287,20.6,38.3,40789.0,5.41,1214.0,2.62,74400.0,1.09,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1825.0,9.28,92.2,0.0,1.0,,1140.0,2.448245614035088,67.7,12.0
1084,"Clear Lake, IA",7612.0,-0.419,10.0,47.9,54123.0,6.12,3797.0,-2.11,146500.0,7.88,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,615.0,2.17,99.1,0.0,1.0,,3350.0,2.272238805970149,74.0,16.9
1085,"Clinton, IA",25892.0,-0.9790000000000001,16.0,41.9,42702.0,0.48200000000000004,11975.0,0.192,93500.0,0.972,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1837.0,2.38,98.6,0.0,1.0,,11000.0,2.3538181818181814,69.2,15.3
1086,"Coggon, IA",725.0,-6.33,11.7,31.9,51875.0,1.66,321.0,-8.55,108500.0,2.75,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1571.0,0.69,99.3,0.0,1.0,,278.0,2.6079136690647484,81.7,26.0
1087,"Colo, IA",858.0,-3.16,7.93,36.1,60875.0,-0.175,436.0,-5.22,101500.0,-3.43,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1412.0,0.233,100.0,0.0,1.0,,321.0,2.6728971962616823,76.6,20.9
1088,"Columbus City, IA",474.0,6.04,7.82,42.3,59327.0,-1.74,262.0,3.56,78300.0,3.57,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,11185.0,29.3,77.8,0.0,1.0,,167.0,2.838323353293413,85.0,21.6
1089,"Corning, IA",1581.0,-1.06,12.4,48.8,44167.0,-0.145,739.0,-6.46,74400.0,-2.11,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,3796.0,1.33,99.6,0.0,1.0,,708.0,2.233050847457627,76.6,15.8
1090,"Corydon, IA",1579.0,2.27,16.8,48.1,44063.0,-2.08,677.0,-2.87,65800.0,-4.08,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1277.0,0.633,100.0,0.0,1.0,,668.0,2.3637724550898205,79.6,18.0
1091,"Cresco, IA",3793.0,-1.2,13.7,40.9,45929.0,3.64,1808.0,3.14,95600.0,8.76,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2352.0,0.158,99.9,0.0,1.0,,1630.0,2.326993865030675,70.7,12.8
1092,"Creston, IA",7860.0,-0.21600000000000003,17.4,38.1,42198.0,-2.18,4007.0,-1.45,85100.0,2.41,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1559.0,3.09,98.4,430.0,1.3888888888888888,0.05470737913486005,3360.0,2.3392857142857144,63.0,14.8
1093,"Davenport, IA",102268.0,-0.0362,17.1,35.9,49335.0,2.37,48863.0,-0.501,124300.0,1.3,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1132.0,4.02,98.1,13224.0,0.5259635356565889,0.12930731020456054,40500.0,2.525135802469136,62.1,18.0
1094,"Decorah, IA",7850.0,-1.69,11.5,30.4,55282.0,4.48,4735.0,-2.73,165700.0,3.24,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,986.0,2.34,98.2,595.0,0.7146974063400576,0.07579617834394904,2780.0,2.823741007194245,67.5,12.6
1095,"Denison, IA",8361.0,0.42,22.3,32.5,51122.0,7.7,3643.0,-2.7,100200.0,5.47,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,3419.0,26.7,77.6,0.0,1.0,,2650.0,3.1550943396226416,61.5,13.5
1096,"Donnellson, IA",882.0,2.56,9.52,37.0,49844.0,19.6,412.0,0.98,90000.0,3.93,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1671.0,0.22699999999999998,100.0,0.0,1.0,,353.0,2.498583569405099,65.2,19.5
1097,"Elkader, IA",1396.0,5.36,8.05,49.0,49200.0,9.33,778.0,10.4,87400.0,3.8,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,4411.0,0.86,99.6,0.0,1.0,,654.0,2.134556574923548,70.2,14.2
1098,"Emmetsburg, IA",3783.0,-0.526,3.2,41.3,48166.0,7.82,2029.0,5.02,110000.0,20.4,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1827.0,6.61,93.9,0.0,1.0,,1570.0,2.4095541401273883,70.9,12.8
1099,"Estherville, IA",5930.0,-1.61,16.0,37.6,46028.0,7.82,2998.0,1.52,83400.0,2.71,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1954.0,7.57,94.6,431.0,0.9770642201834864,0.07268128161888701,2370.0,2.50210970464135,75.2,12.8
1100,"Fairfield, IA",10125.0,1.84,19.4,35.8,36781.0,-5.46,4430.0,3.24,104100.0,3.17,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1254.0,14.6,87.0,576.0,2.130434782608696,0.056888888888888885,3870.0,2.6162790697674416,57.6,9.58
1101,"Fayette, IA",1112.0,-7.02,25.2,23.7,33958.0,20.7,502.0,-2.9,82200.0,-7.43,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,3376.0,10.8,89.3,1458.0,0.5728155339805825,1.3111510791366907,345.0,3.2231884057971016,55.7,10.9
1102,"Forest City, IA",4083.0,0.9890000000000001,11.1,35.4,47198.0,-4.28,1934.0,-3.97,95700.0,-0.209,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2122.0,3.5,98.3,757.0,2.3946188340807173,0.18540289003183927,1670.0,2.4449101796407184,67.4,13.2
1103,"Fort Dodge, IA",24566.0,-0.244,19.0,36.8,38386.0,-0.7040000000000001,10728.0,-0.565,90500.0,6.85,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2317.0,3.88,97.0,1101.0,0.6834862385321101,0.04481804119514776,9790.0,2.50929519918284,61.1,13.7
1104,"Fort Madison, IA",10634.0,-1.25,15.6,43.0,43631.0,2.79,4796.0,-7.72,80400.0,1.13,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1671.0,0.9690000000000001,99.6,0.0,1.0,,4460.0,2.384304932735426,72.6,16.5
1105,"Glenwood, IA",5271.0,0.726,15.4,40.0,59805.0,4.65,2551.0,-0.196,137200.0,1.93,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1649.0,0.8540000000000001,99.6,0.0,1.0,,1810.0,2.9121546961325966,65.0,19.8
1106,"Greenfield, IA",1821.0,-6.66,10.8,45.4,42931.0,-2.06,911.0,-4.71,84300.0,-4.2,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,2409.0,0.934,99.3,0.0,1.0,,890.0,2.046067415730337,71.0,16.9
